Election,Precinct,TOTPOP,NH_WHITE,NH_BLACK,NH_ASIAN,HISP,num_black,num_white,num_asian,num_hispanic,num_undetermined,black_avail,white_avail,asian_avail,hisp_avail,black_thresh,white_thresh,asian_thresh,hispanic_thresh,How many surpass?
CCL,257,1437,756,253,177,157,2,2,0,1,0,2,2,0,1,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
CCL,258,1615,551,428,269,255,2,2,0,1,0,2,2,0,1,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
CCL,269,1843,535,791,243,164,2,2,0,1,0,2,2,0,1,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
CCL,301,1708,646,515,166,271,2,2,0,1,0,2,2,0,1,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
CCL,302,1244,482,376,169,137,2,2,0,1,0,2,2,0,1,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
CCL,347,1239,366,568,104,138,2,2,0,1,0,2,2,0,1,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
CCL,348,1139,280,588,92,116,2,2,0,1,0,2,2,0,1,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
CCL,358,1871,464,753,305,227,2,2,0,1,0,2,2,0,1,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
CCL,363,1901,651,687,183,252,2,2,0,1,0,2,2,0,1,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
CCL,376,877,203,515,43,68,2,2,0,1,0,2,2,0,1,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
CCL,377,574,166,307,54,24,2,2,0,1,0,2,2,0,1,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
CCL,378,1022,348,496,60,74,2,2,0,1,0,2,2,0,1,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
CCL,379,835,168,438,86,102,2,2,0,1,0,2,2,0,1,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
CCL,380,1400,409,726,87,102,2,2,0,1,0,2,2,0,1,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
CCL,820,671,134,364,86,50,2,2,0,1,0,2,2,0,1,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
CCL,829,826,224,346,136,76,2,2,0,1,0,2,2,0,1,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
E03,303,3527,1630,768,356,527,2,3,0,0,0,3,16,0,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
E03,401,3208,1555,927,228,266,2,3,0,0,0,3,16,0,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
E03,502,2965,1712,605,286,195,2,3,0,0,0,3,16,0,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
E03,1003,3317,1551,1144,293,166,2,3,0,0,0,3,16,0,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
E05,303,3527,1630,768,356,527,2,3,0,0,0,4,14,0,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
E05,401,3208,1555,927,228,266,3,2,0,0,0,4,14,0,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
E05,502,2965,1712,605,286,195,2,3,0,0,0,4,14,0,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
E05,1003,3317,1551,1144,293,166,2,3,0,0,0,4,14,0,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
E07,303,3527,1630,768,356,527,2,3,0,0,0,4,12,0,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
E07,401,3208,1555,927,228,266,3,2,0,0,0,4,12,0,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
E07,502,2965,1712,605,286,195,3,2,0,0,0,4,12,0,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
E07,1003,3317,1551,1144,293,166,2,3,0,0,0,4,12,0,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
E09,303,3527,1630,768,356,527,2,1,0,0,2,4,15,1,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
E09,401,3208,1555,927,228,266,2,2,0,0,1,4,15,1,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
E09,502,2965,1712,605,286,195,2,2,0,0,1,4,15,1,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
E09,1003,3317,1551,1144,293,166,2,2,0,0,1,4,15,1,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
E11,303,3527,1630,768,356,527,3,1,1,0,0,3,13,1,1,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
E11,401,3208,1555,927,228,266,3,1,1,0,0,3,13,1,1,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
E11,502,2965,1712,605,286,195,2,2,1,0,0,3,13,1,1,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
E11,1003,3317,1551,1144,293,166,2,2,1,0,0,3,13,1,1,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
E13,201,3156,954,1192,340,495,2,1,1,1,0,3,15,4,2,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
E13,304,3243,1763,541,431,313,1,1,2,0,1,3,15,4,2,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
E13,401,3181,1770,723,276,246,2,0,2,1,0,3,15,4,2,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
E13,502,3225,1916,646,301,206,1,1,2,1,0,3,15,4,2,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
E13,1003,3113,1420,1014,359,164,1,3,1,0,0,3,15,4,2,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
E15,201,3156,954,1192,340,495,2,1,1,1,0,3,15,4,2,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
E15,304,3243,1763,541,431,313,1,2,2,0,0,3,15,4,2,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
E15,401,3181,1770,723,276,246,1,1,2,1,0,3,15,4,2,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
E15,502,3225,1916,646,301,206,1,2,1,1,0,3,15,4,2,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
E15,1003,3113,1420,1014,359,164,1,2,2,0,0,3,15,4,2,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
E17,201,3156,954,1192,340,495,3,1,1,0,0,5,17,4,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
E17,304,3243,1763,541,431,313,2,2,1,0,0,5,17,4,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
E17,401,3181,1770,723,276,246,3,1,1,0,0,5,17,4,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
E17,502,3225,1916,646,301,206,3,1,1,0,0,5,17,4,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
E17,1003,3113,1420,1014,359,164,1,3,1,0,0,5,17,4,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
MY14,117,851,467,180,53,108,0,4,1,0,0,6,6,3,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
MY14,121,1213,634,225,140,139,0,4,1,0,0,6,6,3,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
MY14,122,1032,493,233,80,138,1,3,1,0,0,6,6,3,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
MY14,123,884,311,289,127,110,0,4,1,0,0,6,6,3,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
MY14,134,1434,605,350,224,154,0,4,1,0,0,6,6,3,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
MY14,136,781,460,150,59,69,0,4,1,0,0,6,6,3,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
MY14,138,790,424,140,103,86,0,4,1,0,0,6,6,3,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
MY14,139,1678,898,284,203,195,0,4,1,0,0,6,6,3,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
MY14,140,1488,733,303,219,141,0,4,1,0,0,6,6,3,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
MY14,147,1053,595,227,90,72,1,3,1,0,0,6,6,3,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
MY14,227,1564,371,827,100,178,1,3,1,0,0,6,6,3,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
MY14,228,1242,404,507,136,106,1,3,1,0,0,6,6,3,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
MY14,230,1110,355,506,48,123,0,4,1,0,0,6,6,3,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
MY14,231,1150,338,481,80,182,1,3,1,0,0,6,6,3,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
MY14,232,1100,275,608,43,106,1,3,1,0,0,6,6,3,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
MY14,233,889,300,403,34,111,0,4,1,0,0,6,6,3,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
MY14,234,1867,535,917,131,201,1,3,1,0,0,6,6,3,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
MY14,235,2099,1113,482,136,215,0,4,1,0,0,6,6,3,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
MY14,236,1419,665,451,72,125,0,4,1,0,0,6,6,3,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
MY14,237,1573,673,615,80,126,1,3,1,0,0,6,6,3,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
MY14,238,1047,303,495,37,145,0,4,1,0,0,6,6,3,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
MY14,239,2339,549,1146,178,321,1,3,1,0,0,6,6,3,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
MY14,240,2292,417,1207,203,340,1,3,1,0,0,6,6,3,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
MY14,241,1133,493,224,187,131,0,4,1,0,0,6,6,3,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
MY14,243,1185,514,287,111,154,0,4,1,0,0,6,6,3,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
MY14,244,1502,635,426,164,182,0,4,1,0,0,6,6,3,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
MY14,246,837,291,288,93,119,0,4,1,0,0,6,6,3,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
MY14,247,1133,444,362,172,97,0,4,1,0,0,6,6,3,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
MY14,248,2512,805,1049,282,220,0,4,1,0,0,6,6,3,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
MY14,250,1527,662,391,221,152,0,4,1,0,0,6,6,3,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
MY14,251,1724,978,312,170,149,0,4,1,0,0,6,6,3,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
MY14,257,1437,756,253,177,157,0,4,1,0,0,6,6,3,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
MY14,258,1615,551,428,269,255,0,4,1,0,0,6,6,3,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
MY14,269,1843,535,791,243,164,1,3,1,0,0,6,6,3,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
MY14,301,1708,646,515,166,271,0,4,1,0,0,6,6,3,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
MY14,302,1244,482,376,169,137,0,4,1,0,0,6,6,3,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
MY14,347,1239,366,568,104,138,0,4,1,0,0,6,6,3,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
MY14,348,1139,280,588,92,116,1,3,1,0,0,6,6,3,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
MY14,358,1871,464,753,305,227,1,3,1,0,0,6,6,3,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
MY14,363,1901,651,687,183,252,0,4,1,0,0,6,6,3,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
MY14,376,877,203,515,43,68,1,3,1,0,0,6,6,3,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
MY14,377,574,166,307,54,24,1,3,1,0,0,6,6,3,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
MY14,378,1022,348,496,60,74,1,3,1,0,0,6,6,3,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
MY14,379,835,168,438,86,102,1,3,1,0,0,6,6,3,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
MY14,380,1400,409,726,87,102,1,3,1,0,0,6,6,3,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
MY14,820,671,134,364,86,50,0,4,1,0,0,6,6,3,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
MY14,829,826,224,346,136,76,1,3,1,0,0,6,6,3,0,Surpasses,Surpasses,Doesn't Surpass,Doesn't Surpass,2
CC3,263,3361,480,838,1199,692,3,1,0,0,1,4,1,0,0,Surpasses,Doesn't Surpass,Surpasses,Surpasses,3
CC5,321,3310,195,563,1676,774,0,1,0,3,1,0,1,0,3,Surpasses,Doesn't Surpass,Surpasses,Surpasses,3
CC5,322,2962,410,972,904,565,0,1,0,3,1,0,1,0,3,Surpasses,Doesn't Surpass,Surpasses,Surpasses,3
CC5,325,2171,128,425,1127,416,0,1,0,3,1,0,1,0,3,Surpasses,Doesn't Surpass,Surpasses,Surpasses,3
CC5,328,1602,92,356,642,455,0,1,0,3,1,0,1,0,3,Surpasses,Doesn't Surpass,Surpasses,Surpasses,3
CC5,330,1689,164,401,366,705,0,1,0,3,1,0,1,0,3,Surpasses,Doesn't Surpass,Surpasses,Surpasses,3
CCL,263,3361,480,838,1199,692,2,2,0,1,0,2,2,0,1,Surpasses,Doesn't Surpass,Surpasses,Surpasses,3
CCL,288,1691,190,397,592,440,2,2,0,1,0,2,2,0,1,Surpasses,Doesn't Surpass,Surpasses,Surpasses,3
CCL,289,1777,174,419,510,599,2,2,0,1,0,2,2,0,1,Surpasses,Doesn't Surpass,Surpasses,Surpasses,3
CCL,290,1447,121,399,412,442,2,2,0,1,0,2,2,0,1,Surpasses,Doesn't Surpass,Surpasses,Surpasses,3
CCL,310,2842,215,750,782,968,2,2,0,1,0,2,2,0,1,Surpasses,Doesn't Surpass,Surpasses,Surpasses,3
CCL,320,3058,229,520,1672,550,2,2,0,1,0,2,2,0,1,Surpasses,Doesn't Surpass,Surpasses,Surpasses,3
CCL,321,3310,195,563,1676,774,2,2,0,1,0,2,2,0,1,Surpasses,Doesn't Surpass,Surpasses,Surpasses,3
CCL,322,2962,410,972,904,565,2,2,0,1,0,2,2,0,1,Surpasses,Doesn't Surpass,Surpasses,Surpasses,3
CCL,325,2171,128,425,1127,416,2,2,0,1,0,2,2,0,1,Surpasses,Doesn't Surpass,Surpasses,Surpasses,3
CCL,328,1602,92,356,642,455,2,2,0,1,0,2,2,0,1,Surpasses,Doesn't Surpass,Surpasses,Surpasses,3
CCL,330,1689,164,401,366,705,2,2,0,1,0,2,2,0,1,Surpasses,Doesn't Surpass,Surpasses,Surpasses,3
CCL,331,3052,218,561,636,1527,2,2,0,1,0,2,2,0,1,Surpasses,Doesn't Surpass,Surpasses,Surpasses,3
CCL,332,2036,187,587,376,810,2,2,0,1,0,2,2,0,1,Surpasses,Doesn't Surpass,Surpasses,Surpasses,3
CCL,334,2223,208,387,470,1114,2,2,0,1,0,2,2,0,1,Surpasses,Doesn't Surpass,Surpasses,Surpasses,3
CCL,824,165,15,30,77,35,2,2,0,1,0,2,2,0,1,Surpasses,Doesn't Surpass,Surpasses,Surpasses,3
MY14,263,3361,480,838,1199,692,0,4,1,0,0,6,6,3,0,Surpasses,Doesn't Surpass,Surpasses,Surpasses,3
MY14,288,1691,190,397,592,440,0,4,1,0,0,6,6,3,0,Surpasses,Doesn't Surpass,Surpasses,Surpasses,3
MY14,289,1777,174,419,510,599,0,4,1,0,0,6,6,3,0,Surpasses,Doesn't Surpass,Surpasses,Surpasses,3
MY14,290,1447,121,399,412,442,1,3,1,0,0,6,6,3,0,Surpasses,Doesn't Surpass,Surpasses,Surpasses,3
MY14,310,2842,215,750,782,968,0,4,1,0,0,6,6,3,0,Surpasses,Doesn't Surpass,Surpasses,Surpasses,3
MY14,320,3058,229,520,1672,550,0,4,1,0,0,6,6,3,0,Surpasses,Doesn't Surpass,Surpasses,Surpasses,3
MY14,321,3310,195,563,1676,774,0,4,1,0,0,6,6,3,0,Surpasses,Doesn't Surpass,Surpasses,Surpasses,3
MY14,322,2962,410,972,904,565,0,4,1,0,0,6,6,3,0,Surpasses,Doesn't Surpass,Surpasses,Surpasses,3
MY14,325,2171,128,425,1127,416,0,4,1,0,0,6,6,3,0,Surpasses,Doesn't Surpass,Surpasses,Surpasses,3
MY14,328,1602,92,356,642,455,1,3,1,0,0,6,6,3,0,Surpasses,Doesn't Surpass,Surpasses,Surpasses,3
MY14,330,1689,164,401,366,705,0,4,1,0,0,6,6,3,0,Surpasses,Doesn't Surpass,Surpasses,Surpasses,3
MY14,331,3052,218,561,636,1527,0,4,1,0,0,6,6,3,0,Surpasses,Doesn't Surpass,Surpasses,Surpasses,3
MY14,332,2036,187,587,376,810,0,4,1,0,0,6,6,3,0,Surpasses,Doesn't Surpass,Surpasses,Surpasses,3
MY14,334,2223,208,387,470,1114,1,3,1,0,0,6,6,3,0,Surpasses,Doesn't Surpass,Surpasses,Surpasses,3
MY14,824,165,15,30,77,35,0,4,1,0,0,6,6,3,0,Surpasses,Doesn't Surpass,Surpasses,Surpasses,3
MY14,837,692,50,143,282,169,0,4,1,0,0,6,6,3,0,Surpasses,Doesn't Surpass,Surpasses,Surpasses,3
2013-mayor-cvr,MINNEAPOLIS W-1 P-09,4578,2312,897,82,978,1,4,0,0,0,4,27,0,0,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
2013-mayor-cvr,MINNEAPOLIS W-11 P-09,2665,1234,551,76,650,1,4,0,0,0,4,27,0,0,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
2013-mayor-cvr,MINNEAPOLIS W-6 P-06,3628,985,1382,63,873,1,4,0,0,0,4,27,0,0,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
2013-mayor-cvr,MINNEAPOLIS W-6 P-07,1947,453,948,30,375,1,4,0,0,0,4,27,0,0,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
2013-mayor-cvr,MINNEAPOLIS W-6 P-08,2780,742,1077,95,708,1,4,0,0,0,4,27,0,0,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
2013-mayor-cvr,MINNEAPOLIS W-8 P-01,2909,879,989,46,840,1,4,0,0,0,4,27,0,0,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
2013-mayor-cvr,MINNEAPOLIS W-8 P-03,3428,738,1038,142,1328,1,4,0,0,0,4,27,0,0,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
2013-mayor-cvr,MINNEAPOLIS W-9 P-01,3343,664,821,104,1530,1,4,0,0,0,4,27,0,0,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
2013-mayor-cvr,MINNEAPOLIS W-9 P-03,4782,1085,1183,123,1949,1,4,0,0,0,4,27,0,0,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
2013-mayor-cvr,MINNEAPOLIS W-9 P-08,541,124,204,11,144,1,4,0,0,0,4,27,0,0,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
2013-park-at-large-cvr,MINNEAPOLIS W-1 P-09,4578,2312,897,82,978,1,4,0,0,0,3,7,0,0,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
2013-park-at-large-cvr,MINNEAPOLIS W-11 P-09,2665,1234,551,76,650,1,4,0,0,0,3,7,0,0,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
2013-park-at-large-cvr,MINNEAPOLIS W-6 P-06,3628,985,1382,63,873,2,3,0,0,0,3,7,0,0,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
2013-park-at-large-cvr,MINNEAPOLIS W-6 P-07,1947,453,948,30,375,2,3,0,0,0,3,7,0,0,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
2013-park-at-large-cvr,MINNEAPOLIS W-6 P-08,2780,742,1077,95,708,2,3,0,0,0,3,7,0,0,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
2013-park-at-large-cvr,MINNEAPOLIS W-8 P-01,2909,879,989,46,840,3,2,0,0,0,3,7,0,0,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
2013-park-at-large-cvr,MINNEAPOLIS W-8 P-03,3428,738,1038,142,1328,3,2,0,0,0,3,7,0,0,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
2013-park-at-large-cvr,MINNEAPOLIS W-9 P-01,3343,664,821,104,1530,3,2,0,0,0,3,7,0,0,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
2013-park-at-large-cvr,MINNEAPOLIS W-9 P-03,4782,1085,1183,123,1949,2,3,0,0,0,3,7,0,0,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
2013-park-at-large-cvr,MINNEAPOLIS W-9 P-08,541,124,204,11,144,3,2,0,0,0,3,7,0,0,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
2013-ward-9-cvr,MINNEAPOLIS W-9 P-01,3343,664,821,104,1530,1,3,0,1,0,1,4,0,1,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
2013-ward-9-cvr,MINNEAPOLIS W-9 P-03,4782,1085,1183,123,1949,1,3,0,1,0,1,4,0,1,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
2013-ward-9-cvr,MINNEAPOLIS W-9 P-08,541,124,204,11,144,1,3,0,1,0,1,4,0,1,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
2017-mayor-cvr,MINNEAPOLIS W-1 P-09,4578,2312,897,82,978,1,4,0,0,0,2,12,1,0,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
2017-mayor-cvr,MINNEAPOLIS W-10 P-10,4237,1398,987,113,1524,1,4,0,0,0,2,12,1,0,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
2017-mayor-cvr,MINNEAPOLIS W-11 P-09,2665,1234,551,76,650,1,4,0,0,0,2,12,1,0,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
2017-mayor-cvr,MINNEAPOLIS W-6 P-06,3628,985,1382,63,873,1,4,0,0,0,2,12,1,0,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
2017-mayor-cvr,MINNEAPOLIS W-6 P-07,1947,453,948,30,375,1,4,0,0,0,2,12,1,0,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
2017-mayor-cvr,MINNEAPOLIS W-6 P-08,2780,742,1077,95,708,1,4,0,0,0,2,12,1,0,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
2017-mayor-cvr,MINNEAPOLIS W-8 P-01,2909,879,989,46,840,1,4,0,0,0,2,12,1,0,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
2017-mayor-cvr,MINNEAPOLIS W-8 P-03,3428,738,1038,142,1328,1,4,0,0,0,2,12,1,0,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
2017-mayor-cvr,MINNEAPOLIS W-9 P-01,3343,664,821,104,1530,1,4,0,0,0,2,12,1,0,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
2017-mayor-cvr,MINNEAPOLIS W-9 P-03,4782,1085,1183,123,1949,1,4,0,0,0,2,12,1,0,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
2017-mayor-cvr,MINNEAPOLIS W-9 P-08,541,124,204,11,144,1,4,0,0,0,2,12,1,0,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
2017-mayor-cvr,MINNEAPOLIS W-9 P-09,3035,681,750,84,1372,1,4,0,0,0,2,12,1,0,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
2017-park-at-large-cvr,MINNEAPOLIS W-1 P-09,4578,2312,897,82,978,2,3,0,0,0,2,8,0,0,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
2017-park-at-large-cvr,MINNEAPOLIS W-10 P-10,4237,1398,987,113,1524,2,3,0,0,0,2,8,0,0,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
2017-park-at-large-cvr,MINNEAPOLIS W-11 P-09,2665,1234,551,76,650,1,4,0,0,0,2,8,0,0,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
2017-park-at-large-cvr,MINNEAPOLIS W-6 P-06,3628,985,1382,63,873,2,3,0,0,0,2,8,0,0,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
2017-park-at-large-cvr,MINNEAPOLIS W-6 P-07,1947,453,948,30,375,2,3,0,0,0,2,8,0,0,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
2017-park-at-large-cvr,MINNEAPOLIS W-6 P-08,2780,742,1077,95,708,2,3,0,0,0,2,8,0,0,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
2017-park-at-large-cvr,MINNEAPOLIS W-8 P-01,2909,879,989,46,840,2,3,0,0,0,2,8,0,0,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
2017-park-at-large-cvr,MINNEAPOLIS W-8 P-03,3428,738,1038,142,1328,2,3,0,0,0,2,8,0,0,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
2017-park-at-large-cvr,MINNEAPOLIS W-9 P-01,3343,664,821,104,1530,2,3,0,0,0,2,8,0,0,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
2017-park-at-large-cvr,MINNEAPOLIS W-9 P-03,4782,1085,1183,123,1949,2,3,0,0,0,2,8,0,0,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
2017-park-at-large-cvr,MINNEAPOLIS W-9 P-08,541,124,204,11,144,2,3,0,0,0,2,8,0,0,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
2017-park-at-large-cvr,MINNEAPOLIS W-9 P-09,3035,681,750,84,1372,2,3,0,0,0,2,8,0,0,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
CC3,266,2227,566,859,219,485,3,1,0,0,1,4,1,0,0,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
CC3,267,2288,409,1082,226,466,4,1,0,0,0,4,1,0,0,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
CC3,271,958,174,462,99,167,4,1,0,0,0,4,1,0,0,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
CC3,276,1181,231,547,38,286,4,1,0,0,0,4,1,0,0,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
CCL,266,2227,566,859,219,485,2,2,0,1,0,2,2,0,1,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
CCL,267,2288,409,1082,226,466,2,2,0,1,0,2,2,0,1,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
CCL,271,958,174,462,99,167,2,2,0,1,0,2,2,0,1,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
